tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,image_url,image_number,prediction_1,p1_confidence,p1_is_dog,prediction_2,p2_confidence,p2_is_dog,prediction_3,p3_confidence,p3_is_dog,retweet_count,favorite_count
683773439333797890,2016-01-03 22:14:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,https://twitter.com/dog_rates/status/683773439333797890/photo/1,9,10,Buddy,None,None,None,None,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,1.0,Miniature_Pinscher,0.073,True,Labrador_Retriever,0.058,True,Schipperke,0.053,True,1533,3684
683742671509258241,2016-01-03 20:12:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,https://twitter.com/dog_rates/status/683742671509258241/photo/1,11,10,Sebastian,None,None,None,None,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,1.0,Pembroke,0.895,True,Cardigan,0.022,True,Cocker_Spaniel,0.017,True,3781,7162
683498322573824003,2016-01-03 04:01:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,https://twitter.com/dog_rates/status/683498322573824003/photo/1,11,10,Griffin,None,None,None,None,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,1.0,Airedale,0.945,True,Irish_Terrier,0.027,True,Lakeland_Terrier,0.017,True,1095,3469
683481228088049664,2016-01-03 02:53:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,https://twitter.com/dog_rates/status/683481228088049664/photo/1,11,10,Banjo,None,None,pupper,None,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,1.0,Keeshond,0.509,True,Chow,0.442,True,German_Shepherd,0.013,True,1118,2878
683462770029932544,2016-01-03 01:39:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",https://twitter.com/dog_rates/status/683462770029932544/photo/1,8,10,None,None,None,pupper,None,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,1.0,Italian_Greyhound,0.4,True,Whippet,0.267,True,German_Short-Haired_Pointer,0.081,True,761,2676
683449695444799489,2016-01-03 00:47:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom https://t.co/1Z7Q6svWpe,https://twitter.com/dog_rates/status/683449695444799489/photo/1,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,1.0,Lakeland_Terrier,0.304,True,Soft-Coated_Wheaten_Terrier,0.211,True,Golden_Retriever,0.171,True,1837,4290
683391852557561860,2016-01-02 20:58:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",https://twitter.com/dog_rates/status/683391852557561860/photo/1,11,10,Jack,None,None,None,None,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,1.0,French_Bulldog,0.993,True,Boston_Bull,0.005,True,Pug,0.001,True,2702,8356
683357973142474752,2016-01-02 18:43:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",https://twitter.com/dog_rates/status/683357973142474752/photo/1,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,1.0,Pembroke,0.407,True,Cardigan,0.155,True,Siberian_Husky,0.136,True,1059,3238
683142553609318400,2016-01-02 04:27:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,https://twitter.com/dog_rates/status/683142553609318400/photo/1,9,10,Brandy,None,None,pupper,None,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,1.0,Leonberg,0.606,True,Chow,0.183,True,German_Shepherd,0.08,True,1173,3162
683111407806746624,2016-01-02 02:23:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,https://twitter.com/dog_rates/status/683111407806746624/photo/1,10,10,Larry,None,None,pupper,None,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,1.0,Cocker_Spaniel,0.901,True,Soft-Coated_Wheaten_Terrier,0.029,True,Miniature_Schnauzer,0.018,True,1034,3736
683098815881154561,2016-01-02 01:33:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H,https://twitter.com/dog_rates/status/683098815881154561/photo/1,12,10,None,None,None,None,None,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,1.0,Golden_Retriever,0.89,True,Kuvasz,0.053,True,Labrador_Retriever,0.038,True,736,2361
683078886620553216,2016-01-02 00:14:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW,https://twitter.com/dog_rates/status/683078886620553216/photo/1,9,10,None,None,None,pupper,None,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,1.0,Koala,0.141,False,Eskimo_Dog,0.094,True,Wallaby,0.085,False,634,2176
683030066213818368,2016-01-01 21:00:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,https://twitter.com/dog_rates/status/683030066213818368/photo/1,10,10,Lulu,None,None,None,None,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,1.0,Boxer,0.722,True,Bull_Mastiff,0.194,True,French_Bulldog,0.055,True,832,2370
682962037429899265,2016-01-01 16:30:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5,https://twitter.com/dog_rates/status/682962037429899265/photo/1,7,10,Darrel,None,None,None,None,https://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg,1.0,Dingo,0.279,False,Chihuahua,0.155,True,Loupe,0.154,False,15043,26239
682788441537560576,2016-01-01 05:00:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy New Year from your fav holiday squad! 🎉 12/10 for all

Here's to a pupper-filled year 🍻🐶🐶🐶 https://t.co/ZSdEj59FGf",https://twitter.com/dog_rates/status/682788441537560576/photo/1,12,10,None,None,None,pupper,None,https://pbs.twimg.com/media/CXnAdosWAAEMGCM.jpg,1.0,Toyshop,0.376,False,Orange,0.095,False,Teddy,0.04,False,1258,2706
682750546109968385,2016-01-01 02:29:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,https://twitter.com/dog_rates/status/682750546109968385/photo/1,9,10,Taco,None,None,None,None,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,1.0,English_Setter,0.947,True,English_Springer,0.031,True,Brittany_Spaniel,0.006,True,494,1674
682697186228989953,2015-12-31 22:57:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA 12/10 https://t.co/Ny4iM6FDtz,https://twitter.com/dog_rates/status/682697186228989953/photo/1,12,10,None,None,None,None,None,https://pbs.twimg.com/media/CXltdtaWYAIuX_V.jpg,1.0,Bald_Eagle,0.097,False,Torch,0.097,False,Cliff,0.09,False,397,1440
682662431982772225,2015-12-31 20:39:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,https://twitter.com/dog_rates/status/682662431982772225/photo/1,11,10,Joey,None,None,None,None,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,1.0,Beagle,0.414,True,Cardigan,0.264,True,Basset,0.168,True,1207,3326
682429480204398592,2015-12-31 05:14:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",https://twitter.com/dog_rates/status/682429480204398592/photo/1,8,10,None,None,None,None,None,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,1.0,Whippet,0.595,True,Italian_Greyhound,0.314,True,Mexican_Hairless,0.038,True,1320,3769
682406705142087680,2015-12-31 03:43:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe,https://twitter.com/dog_rates/status/682406705142087680/photo/1,7,10,Patrick,None,None,pupper,None,https://pbs.twimg.com/media/CXhlRmRUMAIYoFO.jpg,1.0,Wombat,0.709,False,Koala,0.17,False,Beaver,0.079,False,2019,8319
682393905736888321,2015-12-31 02:52:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,https://twitter.com/dog_rates/status/682393905736888321/photo/1,11,10,Kreg,None,None,None,None,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,1.0,Vizsla,0.657,True,Paddle,0.09,False,Rhodesian_Ridgeback,0.048,True,773,2441
682389078323662849,2015-12-31 02:33:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",https://twitter.com/dog_rates/status/682389078323662849/photo/1,9,10,Brody,None,None,None,None,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,1.0,Curly-Coated_Retriever,0.482,True,Flat-Coated_Retriever,0.315,True,Great_Dane,0.062,True,518,1828
682303737705140231,2015-12-30 20:54:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,https://twitter.com/dog_rates/status/682303737705140231/photo/1,9,10,Todo,None,None,None,None,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,1.0,Seat_Belt,0.998,False,Lakeland_Terrier,0.002,True,Airedale,0.0,True,1135,3389
682259524040966145,2015-12-30 17:58:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,https://twitter.com/dog_rates/status/682259524040966145/photo/1,9,10,Jax,None,None,None,None,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,1.0,Siberian_Husky,0.44,True,Eskimo_Dog,0.34,True,Malamute,0.101,True,1375,4578
682242692827447297,2015-12-30 16:51:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf,https://twitter.com/dog_rates/status/682242692827447297/photo/1,11,10,Samson,None,None,None,None,https://pbs.twimg.com/media/CXfQG_fW8AAjVhV.jpg,1.0,Snorkel,0.505,False,Loggerhead,0.345,False,Scuba_Diver,0.075,False,1341,3566
682047327939461121,2015-12-30 03:55:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We normally don't rate bears but this one seems nice. Her name is Thea. Appears rather fluffy. 10/10 good bear https://t.co/fZc7MixeeT,https://twitter.com/dog_rates/status/682047327939461121/photo/1,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CXcebTeWsAUQJ-J.jpg,1.0,Teddy,0.364,False,Doormat,0.119,False,Toyshop,0.035,False,1088,3525
682032003584274432,2015-12-30 02:54:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,https://twitter.com/dog_rates/status/682032003584274432/photo/1,11,10,Ulysses,None,None,None,None,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,1.0,Schipperke,0.998,True,Groenendael,0.001,True,Miniature_Pinscher,0.0,True,2294,7223
682003177596559360,2015-12-30 01:00:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3,https://twitter.com/dog_rates/status/682003177596559360/photo/1,5,10,None,None,None,None,None,https://pbs.twimg.com/media/CXb2RcDUsAEnkJb.jpg,1.0,Triceratops,0.25,False,Chimpanzee,0.061,False,Mask,0.05,False,1722,3464
681981167097122816,2015-12-29 23:32:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,https://twitter.com/dog_rates/status/681981167097122816/photo/1,12,10,Jimothy,None,None,None,None,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,1.0,Labrador_Retriever,0.453,True,Golden_Retriever,0.403,True,Beagle,0.069,True,1161,3043
681891461017812993,2015-12-29 17:36:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,https://twitter.com/dog_rates/status/681891461017812993/photo/1,10,10,Charlie,None,None,pupper,None,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,1.0,Chihuahua,0.204,True,Doormat,0.134,False,Toy_Terrier,0.084,True,951,2706
681694085539872773,2015-12-29 04:31:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,https://twitter.com/dog_rates/status/681694085539872773/photo/1,11,10,Bo,None,None,pupper,None,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,1.0,Toy_Poodle,0.921,True,Miniature_Poodle,0.061,True,Maltese_Dog,0.006,True,4581,14010
681679526984871937,2015-12-29 03:33:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs,https://twitter.com/dog_rates/status/681679526984871937/photo/1,7,10,None,None,None,pupper,None,https://pbs.twimg.com/media/CXXP5O4WEAA4dgS.jpg,1.0,Birdhouse,0.472,False,Teddy,0.142,False,Pot,0.033,False,499,1923
681654059175129088,2015-12-29 01:52:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,https://twitter.com/dog_rates/status/681654059175129088/photo/1,12,10,Toffee,None,None,pupper,None,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,1.0,Pomeranian,0.801,True,Chow,0.147,True,Pekinese,0.038,True,1045,2903
681610798867845120,2015-12-28 23:00:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*collapses* 12/10 https://t.co/C7M8mnzHIK,https://twitter.com/dog_rates/status/681610798867845120/photo/1,12,10,None,None,None,None,None,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,1.0,Toy_Poodle,0.822,True,Miniature_Poodle,0.116,True,Yorkshire_Terrier,0.015,True,533,2100
681579835668455424,2015-12-28 20:57:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,https://twitter.com/dog_rates/status/681579835668455424/photo/1,8,10,Apollo,None,None,None,None,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,1.0,Rottweiler,0.761,True,Labrador_Retriever,0.097,True,Staffordshire_Bullterrier,0.04,True,1489,3893
681523177663676416,2015-12-28 17:12:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,https://twitter.com/dog_rates/status/681523177663676416/photo/1,12,10,Carly,None,None,None,None,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,1.0,Norfolk_Terrier,0.205,True,German_Shepherd,0.16,True,Chow,0.156,True,6620,15749
681339448655802368,2015-12-28 05:02:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,https://twitter.com/dog_rates/status/681339448655802368/photo/1,9,10,Asher,None,None,None,None,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,1.0,Seat_Belt,0.532,False,Labrador_Retriever,0.095,True,Kuvasz,0.09,True,4598,10202
681320187870711809,2015-12-28 03:46:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,https://twitter.com/dog_rates/status/681320187870711809/photo/1,11,10,Glacier,None,None,None,None,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,1.0,Samoyed,0.363,True,Eskimo_Dog,0.245,True,Siberian_Husky,0.108,True,863,2918
681302363064414209,2015-12-28 02:35:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10 https://t.co/YqbU9xHV3p,https://twitter.com/dog_rates/status/681302363064414209/photo/1,3,10,Chuck,None,None,None,None,https://pbs.twimg.com/media/CXR44l9WcAAcG_N.jpg,1.0,Frilled_Lizard,0.326,False,Tailed_Frog,0.105,False,Axolotl,0.072,False,2072,4347
681297372102656000,2015-12-28 02:15:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",https://twitter.com/dog_rates/status/681297372102656000/photo/1,12,10,actually,None,None,None,None,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,1.0,Lhasa,0.482,True,Shih-Tzu,0.114,True,Pomeranian,0.096,True,1091,3490
681281657291280384,2015-12-28 01:12:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,https://twitter.com/dog_rates/status/681281657291280384/photo/1,11,10,Sarge,None,None,None,None,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,1.0,Saint_Bernard,0.999,True,Pekinese,0.0,True,Great_Pyrenees,0.0,True,1258,3520
681261549936340994,2015-12-27 23:53:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,https://twitter.com/dog_rates/status/681261549936340994/photo/1,9,10,Panda,None,None,None,None,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,1.0,Tibetan_Terrier,0.382,True,Miniature_Poodle,0.095,True,Maltese_Dog,0.066,True,308,1597
681242418453299201,2015-12-27 22:37:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this https://t.co/VGsziXImoy,https://twitter.com/dog_rates/status/681242418453299201/photo/1,10,10,Champ,None,None,None,None,https://pbs.twimg.com/media/CXRCXesVAAArSXt.jpg,1.0,Motor_Scooter,0.256,False,Rifle,0.145,False,Assault_Rifle,0.097,False,624,1645
681231109724700672,2015-12-27 21:52:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,https://twitter.com/dog_rates/status/681231109724700672/photo/1,11,10,None,None,None,pupper,None,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,1.0,Irish_Setter,0.406,True,Cocker_Spaniel,0.346,True,Airedale,0.148,True,540,2629
680970795137544192,2015-12-27 04:37:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3,https://twitter.com/dog_rates/status/680970795137544192/photo/1,9,10,None,None,None,None,None,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,1.0,Pug,0.713,True,Whippet,0.057,True,Quilt,0.056,False,749,2665
680940246314430465,2015-12-27 02:36:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,https://twitter.com/dog_rates/status/680940246314430465/photo/1,4,10,Alice,None,None,None,None,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,1.0,Soft-Coated_Wheaten_Terrier,0.29,True,West_Highland_White_Terrier,0.157,True,Toy_Poodle,0.074,True,1225,3544
680934982542561280,2015-12-27 02:15:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,https://twitter.com/dog_rates/status/680934982542561280/photo/1,10,10,Sadie,None,None,None,None,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,1.0,Labrador_Retriever,0.784,True,Siberian_Husky,0.056,True,Beagle,0.023,True,497,2285
680913438424612864,2015-12-27 00:49:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,https://twitter.com/dog_rates/status/680913438424612864/photo/1,11,10,Griswold,None,None,None,None,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,1.0,Pomeranian,0.616,True,Golden_Retriever,0.126,True,Chihuahua,0.087,True,705,2609
680889648562991104,2015-12-26 23:15:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,https://twitter.com/dog_rates/status/680889648562991104/photo/1,9,10,Cheesy,None,None,None,None,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,1.0,Shetland_Sheepdog,0.876,True,Collie,0.078,True,Pomeranian,0.02,True,418,1945
680801747103793152,2015-12-26 17:25:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,https://twitter.com/dog_rates/status/680801747103793152/photo/1,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,1.0,Pug,0.997,True,Labrador_Retriever,0.001,True,Staffordshire_Bullterrier,0.001,True,925,2600
680798457301471234,2015-12-26 17:12:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD,https://twitter.com/dog_rates/status/680798457301471234/photo/1,6,10,Moofasa,None,None,None,None,https://pbs.twimg.com/media/CXKuiyHUEAAMAGa.jpg,1.0,Ram,0.5,False,Hog,0.284,False,Ox,0.067,False,1182,3134
680609293079592961,2015-12-26 04:41:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,https://twitter.com/dog_rates/status/680609293079592961/photo/1,9,10,Brody,None,None,None,None,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,1.0,French_Bulldog,0.701,True,Chihuahua,0.072,True,American_Staffordshire_Terrier,0.04,True,816,2906
680497766108381184,2015-12-25 21:18:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,https://twitter.com/dog_rates/status/680497766108381184/photo/1,12,10,Percy,None,None,None,None,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,1.0,Chihuahua,0.538,True,Muzzle,0.084,False,Ski_Mask,0.077,False,2162,4639
680494726643068929,2015-12-25 21:06:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,https://twitter.com/dog_rates/status/680494726643068929/photo/1,26,10,None,None,None,None,None,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,1.0,Kuvasz,0.439,True,Samoyed,0.112,True,Great_Pyrenees,0.064,True,542,1879
